Product_name,Ratings,Reviews,stars,Current_Price,MRP,Processor,RAM,Storage,Image_URL
MSI GF63 Thin Hexa Core i5 10th Gen,2809,292,4.4,₹61490,₹76990,Intel Hexa Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
HP 15s Core i3 11th Gen,5,0,5,₹42490,₹51748,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kzllrbk0/computer/p/p/a/fr2508tu-thin-and-light-laptop-hp-original-imagbksgawvpnh6g.jpeg?q=70
DELL Inspiron Core i3 10th Gen,55,5,4.3,₹47990,₹63200,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
ASUS VivoBook K15 OLED (2022) Core i3 11th Gen,935,171,4.5,₹46990,₹58990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l2dmky80/computer/l/c/g/-original-imagdqdyewdfx452.jpeg?q=70
acer Predator Helios 300 Octa Core i7 10th Gen,1377,192,4.5,₹99990,₹149999,Free upgrade to Windows 11 when available,Intel Octa Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kuvkcy80/computer/x/s/4/na-gaming-laptop-acer-original-imag7whp2f8fgpaz.jpeg?q=70
Lenovo IdeaPad Ryzen 5 Hexa Core 5500U,0,0,0,₹48490,₹67990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kwmfqfk0/computer/8/l/2/ideapad-3-14acl6-thin-and-light-laptop-lenovo-original-imag99kmftdeexpz.jpeg?q=70
HP Ryzen 5 Hexa Core,25,2,4.3,₹48990,₹60959,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kzfvzww0/computer/r/g/i/hp-laptop-15s-eq2144au-amd-ryzen-5-5500u-8gb-ddr4-512-gb-pcie-original-imagbg5jctdf4xwf.jpeg?q=70
HP 15s Ryzen 5 Hexa Core 4500U,438,56,4.4,₹46990,₹49120,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/k7531jk0/computer/e/a/h/hp-original-imafpfs893zu5mhb.jpeg?q=70
Lenovo IdeaPad Gaming Core i7 10th Gen,52,2,4.5,₹68990,₹99290,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70
MSI Core i3 11th Gen,40,8,4.2,₹45490,₹55990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/klzhq4w0/computer/s/k/x/na-thin-and-light-laptop-msi-original-imagyzpcazfbmhjp.jpeg?q=70
HP Core i3 11th Gen,1296,135,4.3,₹44800,₹49144,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kdoup3k0/computer/e/v/p/hp-original-imafujjhdwjjh9j8.jpeg?q=70
DELL Inspiron 3511 Core i3 11th Gen,0,0,0,0,0,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kylvr0w0/computer/x/k/c/inspiron-laptop-dell-original-imagat4jfka6hv5q.jpeg?q=70
MSI Stealth 15M Core i7 11th Gen,24,4,4.3,₹128990,₹162990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/i/h/u/stealth-15m-a11uek-227in-notebook-msi-original-imag2q57shrhyszs.jpeg?q=70
HP 14s Ryzen 5 Quad Core 3500U 3rd Gen,2117,320,4.5,₹49290,₹53238,AMD Ryzen 5 Quad Core Processor (3rd Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kmf7ki80/computer/x/e/7/na-thin-and-light-laptop-hp-original-imagfbnmrxatzhc6.jpeg?q=70
ASUS Ryzen 5 Hexa Core,14,2,4.5,₹48999,₹62990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/klscivk0/computer/d/f/d/x415jf-ek522ts-thin-and-light-laptop-asus-original-imagyufa2sywf9ub.jpeg?q=70
MSI Modern 14 Core i3 10th Gen,508,99,4.4,₹47490,₹52491,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kjabs7k0/computer/z/d/6/msi-original-imafywfypuwbubmn.jpeg?q=70
acer Aspire 7 Core i5 10th Gen,11852,1287,4.4,₹54990,₹89999,Free upgrade to Windows 11 when available,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kp1imq80/computer/u/b/z/na-gaming-laptop-acer-original-imag3d63hk3h8nm2.jpeg?q=70
ASUS Vivobook 15 OLED Core i3 11th Gen,0,0,0,₹47990,₹58990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l1ch4sw0/computer/n/l/e/k513ea-l301ws-laptop-asus-original-imagcwvdpcsrzr9h.jpeg?q=70
DELL Inspiron Core i3 10th Gen,55,5,4.3,₹47990,₹63200,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
ASUS Ryzen 5 Hexa Core 5500U,11,1,4.4,0,0,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/klscivk0/computer/d/f/d/x415jf-ek522ts-thin-and-light-laptop-asus-original-imagyufa2sywf9ub.jpeg?q=70
MSI GF63 Thin Core i5 10th Gen,1158,142,4.1,₹55490,₹72990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
Avita Liber V14 Core i5 10th Gen,6,0,3.7,₹46990,₹63390,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kwwfte80/computer/g/a/x/liber-v14-thin-and-light-laptop-avita-original-imag9h97csp83gv7.jpeg?q=70
HP 15s Core i3 11th Gen,530,66,4.3,₹45490,₹46990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kl5hh8w0/computer/c/j/8/hp-original-imagyckn3hqfgp4y.jpeg?q=70
ASUS Core i3 11th Gen,0,0,0,₹46800,₹58990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l0fm07k0/computer/d/5/t/k513ea-l303ws-laptop-asus-original-imagc88bh6wbzntn.jpeg?q=70
MSI GF63 Thin Hexa Core i5 10th Gen,2809,292,4.4,₹61490,₹76990,Intel Hexa Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
DELL Vostro Core i3 11th Gen,3,0,3.7,₹44090,₹59781,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kn7sdjk0/computer/l/w/f/na-notebook-dell-original-imagfy6ah6k6jqdh.jpeg?q=70
ASUS Vivobook 15 Core i5 11th Gen,13,0,4.5,₹52990,₹70990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kgfg2vk0/computer/e/j/f/asus-vivobook-laptop-original-imafwzf5e8awkm9x.jpeg?q=70
acer Aspire 3 Core i5 11th Gen,0,0,0,₹49990,₹59990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kshtxu80/computer/2/a/s/aspire-3-thin-and-light-laptop-acer-original-imag6fvccahrjyv6.jpeg?q=70
acer Predator Helios 300 Octa Core i7 10th Gen,1377,192,4.5,₹99990,₹149999,Free upgrade to Windows 11 when available,Intel Octa Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kuvkcy80/computer/x/s/4/na-gaming-laptop-acer-original-imag7whp2f8fgpaz.jpeg?q=70
ASUS Vivobook Ultra K15 Core i3 11th Gen,0,0,0,₹48990,₹58990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l0jwbrk0/computer/k/l/k/k513ea-l303ws-thin-and-light-laptop-asus-original-imagcbgxrg5p5f2k.jpeg?q=70
Lenovo ThinkPad E15 Core i3 11th Gen,48,9,4.7,₹47990,₹60941,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kngd0nk0/computer/k/q/5/na-laptop-lenovo-original-imag24kvhrgqvjut.jpeg?q=70
DELL Inspiron Core i3 11th Gen,752,94,4.1,₹49490,₹55534,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ku5ufm80/computer/o/3/o/inspiron-3511-thin-and-light-laptop-dell-original-imag7csrvdhnsbdf.jpeg?q=70
Lenovo IdeaPad Gaming Core i7 10th Gen,52,2,4.5,₹68990,₹99290,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70
DELL 3000 Core i3 11th Gen,22,1,4,₹42990,₹55506,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kvcpn680/computer/d/f/c/dell-insprion-3511-core-i3-11th-gen-8-gb-1-tb-hdd-windows-11-original-imag89vxrjghmsjc.jpeg?q=70
Lenovo Ideapad 330 Core i5 8th Gen,7043,978,4.2,₹49000,₹49146,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/jmz7csw0/computer/w/v/f/lenovo-na-laptop-original-imaf9ry4w5drgehg.jpeg?q=70
Lenovo Ideapad 330 Core i5 8th Gen,4428,569,4.2,₹46990,₹62290,NVIDIA Geforce MX150 for Supreme Graphics Performance,Intel Core i5 Processor (8th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/jms25jk0/computer/d/e/x/lenovo-na-laptop-original-imaf9hu7hyuktyaw.jpeg?q=70
MSI Stealth 15M Core i7 11th Gen,24,4,4.3,₹128990,₹162990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/i/h/u/stealth-15m-a11uek-227in-notebook-msi-original-imag2q57shrhyszs.jpeg?q=70
ASUS Core i3 11th Gen,220,27,4.3,₹46990,₹56990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/d/f/2/k413ea-eb303ts-thin-and-light-laptop-asus-original-imag7bh7kqbhfk5s.jpeg?q=70
Lenovo Core i5 10th Gen,0,0,0,₹49999,₹59000,Intel Core i5 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/l0o6nbk0/computer/2/o/n/v14-intel-core-i5-10th-gen-14-inch-hd-thin-and-light-laptop-4gb-original-imagcevhqgrt4e2h.jpeg?q=70
DELL Core i3 11th Gen,0,0,0,₹49500,₹58493,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kvjuufk0/computer/q/x/p/dell-inspiron-3511-laptop-dell-original-imag8f4mtwunagev.jpeg?q=70
acer Aspire 7 Core i5 10th Gen,11852,1287,4.4,₹54990,₹89999,Free upgrade to Windows 11 when available,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/kp1imq80/computer/u/b/z/na-gaming-laptop-acer-original-imag3d63hk3h8nm2.jpeg?q=70
Vaio E Series Ryzen 5 Quad Core 3500U,704,141,4.1,₹50990,₹66990,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kmccosw0/computer/2/r/e/e15-amd-thin-and-light-laptop-vaio-original-imagf9eapgpdwujs.jpeg?q=70
HP 250,47,7,4.2,₹46200,0,Intel Core i5 Processor (7th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/jd94h3k0/computer/g/f/b/hp-250-g6-laptop-original-imaffx6fu8yyjfpr.jpeg?q=70
HP DA Core i3 7th Gen,38,3,4.5,₹49279,0,Intel Core i3 Processor (7th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/jn7rzww0/computer/z/z/q/hp-hp-15-da0070tx-laptop-original-imaf9xf2vwvqpfgc.jpeg?q=70
MSI GF63 Thin Core i5 10th Gen,1158,142,4.1,₹55490,₹72990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
acer Aspire 5 Core i5 11th Gen,3,0,3,₹49990,₹65999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kw9krrk0/computer/e/z/l/aspire-5-thin-and-light-laptop-acer-original-imag8zebcpuzgu7z.jpeg?q=70
ASUS ASUS Vivobook 13 Slate OLED Pentium Quad Core,3,0,2.3,₹42990,₹56990,Intel Pentium Quad Core Processor,4 GB LPDDR4X RAM,33.78 cm (13.3 inch) Touchscreen Display,https://rukminim1.flixcart.com/image/312/312/l01blow0/computer/4/p/x/-original-imagbwwwxvzbfgpy.jpeg?q=70
ASUS Core i5 8th Gen,3388,524,4,₹49999,₹50000,Full HD LCD Anti-glare Display,Intel Core i5 Processor (8th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/jqb8ccw0/computer/7/e/a/asus-na-laptop-original-imafccy62gz8vhsq.jpeg?q=70
MSI GF63 Thin Hexa Core i5 10th Gen,2809,292,4.4,₹61490,₹76990,Intel Hexa Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
Vaio E Series Ryzen 5 Quad Core 3500U,704,141,4.1,₹49590,₹66990,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kmccosw0/computer/e/8/w/e15-amd-thin-and-light-laptop-vaio-original-imagf9eabsnxzcfb.jpeg?q=70
acer Aspire 3 Core i5 10th Gen,31,6,3.2,₹45990,₹56491,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ki7qw7k0/computer/h/g/h/acer-original-imafy2f7t7mhbqfw.jpeg?q=70
HP 250 Core i5 10th Gen,14,1,3,₹48490,₹54786,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kfyasnk0/computer/a/h/v/hp-250-g7-business-laptop-original-imafwavyy3qg7exs.jpeg?q=70
acer Predator Helios 300 Octa Core i7 10th Gen,1377,192,4.5,₹99990,₹149999,Free upgrade to Windows 11 when available,Intel Octa Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/kuvkcy80/computer/x/s/4/na-gaming-laptop-acer-original-imag7whp2f8fgpaz.jpeg?q=70
DELL Core i3 10th Gen,96,6,2.9,₹46890,₹59101,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/s/j/p/inspiron-3511-thin-and-light-laptop-dell-original-imag7csraspfw7zj.jpeg?q=70
ASUS Core i3 11th Gen,423,52,4.4,₹37990,₹52990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
HP Core i3 11th Gen,787,78,4.3,₹41990,₹54051,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2jcccw0/computer/s/k/0/-original-imagdus5mrsgjepa.jpeg?q=70
Lenovo IdeaPad Gaming Core i7 10th Gen,52,2,4.5,₹68990,₹99290,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70
ASUS VivoBook Ultra 14 (2022) Core i3 11th Gen,2252,335,4.4,₹42990,₹56990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kbfeljk0/computer/x/4/d/asus-original-imafss6cbuzbzpgf.jpeg?q=70
Lenovo Ideapad S145 Core i5 10th Gen,2896,336,3.8,₹44990,₹66190,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kfcv6vk0/computer/2/r/r/lenovo-original-imafvu6qzj5qerqg.jpeg?q=70
Lenovo IdeaPad 3 Core i3 11th Gen,16,1,4.6,₹42990,₹67690,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/a/w/e/na-thin-and-light-laptop-lenovo-original-imag5k4qyjacgkuh.jpeg?q=70
MSI Stealth 15M Core i7 11th Gen,24,4,4.3,₹128990,₹162990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/i/h/u/stealth-15m-a11uek-227in-notebook-msi-original-imag2q57shrhyszs.jpeg?q=70
ASUS VivoBook 14 (2021) Ryzen 5 Quad Core 3500U,14,0,4.4,₹44990,₹57990,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70
acer Aspire 3 Ryzen 5 Quad Core 3500U,11,3,4.5,₹42990,₹52999,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktketu80/computer/n/r/0/a315-23-laptop-acer-original-imag6w27yw7bmdz5.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U,42,6,4.6,₹43990,₹56966,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
acer Aspire 7 Core i5 10th Gen,11852,1287,4.4,₹54990,₹89999,Free upgrade to Windows 11 when available,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/kp1imq80/computer/u/b/z/na-gaming-laptop-acer-original-imag3d63hk3h8nm2.jpeg?q=70
DELL Vostro Core i3 10th Gen,45,7,3.9,₹40990,₹54783,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/s/e/r/-original-imagcr7j9zvqpjeq.jpeg?q=70
ASUS Vivobook 14 Core i3 11th Gen,85,11,4.2,₹38590,₹57990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/computer/b/c/g/x415ea-eb372ws-thin-and-light-laptop-asus-original-imag98ctqynmmfzw.jpeg?q=70
DELL Inspiron Core i3 11th Gen,30,3,4.2,₹42490,₹56776,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
MSI GF63 Thin Core i5 10th Gen,1158,142,4.1,₹55490,₹72990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
HP Core i3 11th Gen,0,0,0,₹40699,₹43644,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/l0zm64w0/computer/2/a/h/255-g8-laptop-hp-original-imagcnk9gvmqvhaq.jpeg?q=70
DELL Vostro Core i3 11th Gen,427,48,4.1,₹40990,₹43239,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/w/a/9/na-thin-and-light-laptop-dell-original-imag7cstqdg5hgzg.jpeg?q=70
HP 15s Ryzen 3 Quad Core 5300U,269,41,4.3,₹42990,₹44466,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/k7531jk0/computer/e/a/h/hp-original-imafpfs893zu5mhb.jpeg?q=70
MSI GF63 Thin Hexa Core i5 10th Gen,2809,292,4.4,₹61490,₹76990,Intel Hexa Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
DELL Vostro Core i3 11th Gen,31,5,4.2,₹41990,₹54510,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kn7sdjk0/computer/l/4/y/na-notebook-dell-original-imagfy6adtf9apuh.jpeg?q=70
DELL INSPIRON Core i3 10th Gen,541,49,4,₹42090,₹48346,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kikluvk0-0/laptop-display/s/4/e/inspiron-3501-dell-original-imafyc7hqnjzg8cm.jpeg?q=70
DELL Vostro 3405 Ryzen 5 Quad Core 3450U,975,111,4.3,₹41990,₹59580,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kirr24w0/computer/d/b/g/dell-na-thin-and-light-laptop-original-imafyhm574qdcnyk.jpeg?q=70
acer Predator Helios 300 Octa Core i7 10th Gen,1377,192,4.5,₹99990,₹149999,Free upgrade to Windows 11 when available,Intel Octa Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/kuvkcy80/computer/x/s/4/na-gaming-laptop-acer-original-imag7whp2f8fgpaz.jpeg?q=70
ASUS Vivobook 15 Core i3 11th Gen,10,0,3.7,₹40990,₹56990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ksyz8280/computer/s/r/z/vivobook15-thin-and-light-laptop-asus-original-imag6eyabh3w846p.jpeg?q=70
RedmiBook 15 Core i3 11th Gen,1202,164,4.2,₹41490,₹51999,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/krxtrww0/computer/e/l/c/redmibook-15-e-learning-edition-thin-and-light-laptop-redmi-original-imag5m8jkjbaybeu.jpeg?q=70
RedmiBook 15 Core i3 11th Gen,1202,164,4.2,₹43490,₹55999,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krxtrww0/computer/e/l/c/redmibook-15-e-learning-edition-thin-and-light-laptop-redmi-original-imag5m8jkjbaybeu.jpeg?q=70
Lenovo IdeaPad Gaming Core i7 10th Gen,52,2,4.5,₹68990,₹99290,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70
RedmiBook 15 Core i3 11th Gen,1202,164,4.2,₹41490,₹51999,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/krxtrww0/computer/e/l/c/redmibook-15-e-learning-edition-thin-and-light-laptop-redmi-original-imag5m8jkjbaybeu.jpeg?q=70
Lenovo IdeaPad Core i3 11th Gen,6,0,3.7,₹40990,₹64490,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70
DELL Vostro Core i3 10th Gen,45,7,3.9,₹40990,₹55444,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzvlua80/computer/e/y/f/vostro-3510-thin-and-light-laptop-dell-original-imagbsn5hgcnmxqs.jpeg?q=70
MSI Stealth 15M Core i7 11th Gen,24,4,4.3,₹128990,₹162990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/i/h/u/stealth-15m-a11uek-227in-notebook-msi-original-imag2q57shrhyszs.jpeg?q=70
Lenovo ThinkPad E15 Core i3 11th Gen,46,4,4.2,₹44990,₹59239,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kngd0nk0/computer/k/q/5/na-laptop-lenovo-original-imag24kvhrgqvjut.jpeg?q=70
DELL Vostro Ryzen 5 Quad Core R5,20,3,4.4,₹44490,₹58285,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/krf91u80/computer/2/m/b/na-thin-and-light-laptop-dell-original-imag585xzyrystrc.jpeg?q=70
